Effective date ,S&P GSCI Energy & Metals,Rate of rise or fall,Ln(B),Ln(今日)-Ln(昨日),5日标准差,5日年化标准差,,,
2017/1/11,287.28,2.024%,5.66045735,0.020040751,0.017680692,0.280672282,,,
2017/1/12,292.46,1.803%,5.678327905,0.017870555,0.019699951,0.31272702,,,
2017/1/13,291.36,-0.376%,5.674559616,-0.003768289,0.019754536,0.31359353,,,
2017/1/17,291.19,-0.058%,5.673975975,-0.000583641,0.012983591,0.206108121,,,
2017/1/18,285.59,-1.923%,5.654557216,-0.019418759,0.016375484,0.259952747,,,
2017/1/19,285.94,0.123%,5.655781999,0.001224783,0.013305205,0.211213579,,,
2017/1/20,290.06,1.441%,5.670087798,0.0143058,0.012085166,0.191846066,,,
2017/1/23,289.07,-0.341%,5.666668873,-0.003418925,0.012070844,0.191618712,,,
2017/1/24,291.25,0.754%,5.674182005,0.007513132,0.012760994,0.202574505,,,
2017/1/25,288.8,-0.841%,5.665734407,-0.008447598,0.008953605,0.142134074,,,
2017/1/26,292.24,1.191%,5.677575382,0.011840975,0.009866261,0.15662203,,,
2017/1/27,289.25,-1.023%,5.667291366,-0.010284016,0.009796731,0.155518291,,,
2017/1/30,286.81,-0.844%,5.658819976,-0.00847139,0.010406995,0.165205921,,,
2017/1/31,288.61,0.628%,5.665076296,0.00625632,0.010144639,0.161041154,,,
2017/2/1,293.06,1.542%,5.680377366,0.01530107,0.01170593,0.185825879,,,
2017/2/2,291.61,-0.495%,5.675417293,-0.004960073,0.010891058,0.172890191,,,
2017/2/3,291.68,0.024%,5.675657311,0.000240018,0.009429884,0.149694775,,,
2017/2/6,288.35,-1.142%,5.66417502,-0.011482291,0.010296018,0.163444217,,,
2017/2/7,286.41,-0.673%,5.657424351,-0.006750669,0.010301538,0.163531853,,,
2017/2/8,289.3,1.009%,5.667464212,0.010039861,0.008208584,0.130307225,,,
2017/2/9,291.8,0.864%,5.676068636,0.008604424,0.009383792,0.148963084,,,
2017/2/10,297.18,1.844%,5.694338016,0.01826938,0.012411949,0.19703359,,,
2017/2/13,293.32,-1.299%,5.681264163,-0.013073853,0.012910215,0.204943303,,,
2017/2/14,294.29,0.331%,5.684565676,0.003301513,0.011652258,0.184973861,,,
2017/2/15,294.17,-0.041%,5.684157832,-0.000407844,0.011554901,0.18342836,,,
2017/2/16,293.38,-0.269%,5.681468697,-0.002689134,0.011370592,0.18050256,,,
2017/2/17,293.07,-0.106%,5.680411488,-0.001057209,0.006155312,0.097712543,,,
2017/2/21,294.4,0.454%,5.684939387,0.004527899,0.00305024,0.048421066,,,
2017/2/22,291.57,-0.961%,5.675280114,-0.009659273,0.005125294,0.08136152,,,
2017/2/23,294.5,1.005%,5.685279003,0.009998889,0.0074478,0.118230166,,,
2017/2/24,293.29,-0.411%,5.681161881,-0.004117122,0.007612995,0.120852544,,,
2017/2/27,293.4,0.038%,5.681536866,0.000374985,0.007593076,0.120536344,,,
2017/2/28,293.53,0.044%,5.681979849,0.000442983,0.007225218,0.11469678,,,
2017/3/1,293.09,-0.150%,5.680479729,-0.00150012,0.005341079,0.084786995,,,
2017/3/2,286.91,-2.109%,5.659168578,-0.021311151,0.009183575,0.145784737,,,
2017/3/3,289.36,0.854%,5.667671588,0.00850301,0.011097927,0.176174133,,,
2017/3/6,289.71,0.121%,5.668880423,0.001208835,0.011161733,0.177187015,,,
2017/3/7,289.21,-0.173%,5.667153068,-0.001727355,0.011058877,0.175554233,,,
2017/3/8,280.12,-3.143%,5.635218083,-0.031934985,0.016889578,0.268113733,,,
2017/3/9,275.94,-1.492%,5.620183451,-0.015034632,0.015958239,0.253329197,,,
2017/3/10,273.57,-0.859%,5.611557531,-0.00862592,0.013181213,0.209245267,,,
2017/3/13,273.89,0.117%,5.612726566,0.001169035,0.013171837,0.209096436,,,
2017/3/14,271.16,-0.997%,5.602709053,-0.010017513,0.012159368,0.193023984,,,
2017/3/15,275.22,1.497%,5.617570778,0.014861725,0.011840073,0.187955326,,,
2017/3/16,275.17,-0.018%,5.617389088,-0.000181689,0.009943162,0.15784281,,,
2017/3/17,276.04,0.316%,5.620545783,0.003156694,0.008894213,0.141191252,,,
2017/3/20,275.66,-0.138%,5.619168222,-0.00137756,0.009011352,0.14305078,,,
2017/3/21,273.43,-0.809%,5.611045648,-0.008122575,0.008438642,0.133959294,,,
2017/3/22,272.2,-0.450%,5.60653709,-0.004508557,0.004296809,0.068209723,,,
2017/3/23,271.54,-0.242%,5.604109458,-0.002427632,0.004146968,0.06583108,,,
2017/3/24,272.6,0.390%,5.608005519,0.003896061,0.00441084,0.07001991,,,
2017/3/27,272.01,-0.216%,5.60583883,-0.002166689,0.004374243,0.069438952,,,
2017/3/28,275.22,1.180%,5.617570778,0.011731948,0.006618486,0.105065214,,,
2017/3/29,280.02,1.744%,5.634861029,0.017290251,0.008687772,0.137914101,,,
2017/3/30,282.75,0.975%,5.644563115,0.009702086,0.007471546,0.11860712,,,
2017/3/31,283.44,0.244%,5.647000461,0.002437346,0.007701233,0.122253284,,,
2017/4/3,281.29,-0.759%,5.639386166,-0.007614295,0.00961191,0.15258434,,,
2017/4/4,285.81,1.607%,5.655327254,0.015941089,0.010319998,0.163824884,,,
2017/4/5,286.8,0.346%,5.658785109,0.003457854,0.008798457,0.13967117,,,
2017/4/6,288.83,0.708%,5.66583828,0.007053171,0.008503145,0.134983243,,,
2017/4/7,290.65,0.630%,5.672119794,0.006281514,0.008471438,0.134479902,,,
2017/4/10,293.2,0.877%,5.68085497,0.008735176,0.004681097,0.074310105,,,
2017/4/11,294.18,0.334%,5.684191825,0.003336855,0.002343428,0.037200761,,,
2017/4/12,293.37,-0.275%,5.681434611,-0.002757214,0.004517875,0.071719043,,,
2017/4/13,294.52,0.392%,5.685346913,0.003912302,0.004292036,0.068133964,,,
2017/4/17,292.52,-0.679%,5.67853304,-0.006813872,0.006094037,0.096739835,,,
2017/4/18,290.01,-0.858%,5.669915405,-0.008617635,0.005718405,0.090776859,,,
2017/4/19,282.97,-2.428%,5.645340885,-0.02457452,0.01055496,0.167554802,,,
2017/4/20,282.9,-0.025%,5.645093478,-0.000247407,0.010906778,0.17313974,,,
2017/4/21,278.3,-1.626%,5.628699669,-0.01639381,0.009375976,0.148839002,,,
2017/4/24,276.73,-0.564%,5.623042302,-0.005657367,0.009528251,0.151256296,,,
2017/4/25,277.97,0.448%,5.627513194,0.004470893,0.011886236,0.188688148,,,
2017/4/26,278.09,0.043%,5.627944802,0.000431608,0.00806961,0.128101091,,,
2017/4/27,274.34,-1.348%,5.614368213,-0.013576589,0.008894568,0.141196889,,,
2017/4/28,275.61,0.463%,5.618986823,0.00461861,0.007729302,0.122698863,,,
2017/5/1,272.93,-0.972%,5.609215352,-0.009771471,0.00841242,0.133543026,,,
2017/5/2,269.39,-1.297%,5.596160144,-0.013055208,0.008293958,0.131662505,,,
2017/5/3,269.22,-0.063%,5.595528889,-0.000631255,0.008090359,0.128430468,,,
2017/5/4,259.57,-3.584%,5.559026416,-0.036502473,0.015870868,0.25194222,,,
2017/5/5,263.32,1.445%,5.573370023,0.014343607,0.018630014,0.295742307,,,
2017/5/8,263.69,0.141%,5.574774171,0.001404148,0.019194656,0.304705711,,,
2017/5/9,262.14,-0.588%,5.568878712,-0.005895459,0.018884126,0.299776208,,,
2017/5/10,268.38,2.380%,5.592403887,0.023525174,0.023056335,0.366007977,,,
2017/5/11,271.49,1.159%,5.603925306,0.01152142,0.011461479,0.181945336,,,
2017/5/12,271.79,0.111%,5.605029709,0.001104403,0.011441783,0.181632669,,,
2017/5/15,275.56,1.387%,5.618805391,0.013775681,0.01144741,0.181722006,,,
2017/5/16,274.8,-0.276%,5.61604356,-0.00276183,0.010486768,0.166472274,,,
2017/5/17,276.81,0.731%,5.62333135,0.00728779,0.006949284,0.110316467,,,
2017/5/18,277.42,0.220%,5.625532603,0.002201253,0.006387471,0.101397961,,,
2017/5/19,282.81,1.943%,5.644775294,0.019242691,0.008799053,0.139680639,,,
2017/5/22,285.11,0.813%,5.652875071,0.008099777,0.008205547,0.130259022,,,
2017/5/23,285.63,0.182%,5.654697267,0.001822196,0.007041724,0.111783906,,,
2017/5/24,284.86,-0.270%,5.651997832,-0.002699435,0.008470345,0.134462555,,,
2017/5/25,276.22,-3.033%,5.62119765,-0.030800182,0.018650655,0.296069968,,,
2017/5/26,278.75,0.916%,5.630315323,0.009117673,0.016326196,0.259170332,,,
2017/5/30,276.8,-0.700%,5.623295224,-0.007020099,0.015138352,0.240313892,,,
2017/5/31,271.22,-2.016%,5.6029303,-0.020364924,0.015549263,0.24683689,,,
2017/6/1,270.78,-0.162%,5.601306683,-0.001623617,0.015688473,0.249046785,,,
2017/6/2,267.76,-1.115%,5.590091057,-0.011215626,0.010977776,0.174266792,,,
2017/6/5,265.24,-0.941%,5.580635077,-0.00945598,0.00685982,0.108896265,,,
2017/6/6,267.96,1.025%,5.590837716,0.010202639,0.011466996,0.182032916,,,
2017/6/7,259.58,-3.127%,5.55906494,-0.031772775,0.015383523,0.244205856,,,
2017/6/8,259.69,0.042%,5.559488612,0.000423672,0.015646391,0.248378759,,,
2017/6/9,261.35,0.639%,5.565860505,0.006371893,0.016780757,0.266386263,,,
2017/6/12,261.56,0.080%,5.566663703,0.000803198,0.01670321,0.265155238,,,
2017/6/13,262.58,0.390%,5.570555798,0.003892095,0.015682889,0.248958149,,,
2017/6/14,255.88,-2.552%,5.544708585,-0.025847213,0.013071261,0.207499838,,,
2017/6/15,255.5,-0.149%,5.54322241,-0.001486175,0.01297848,0.206026989,,,
2017/6/16,257.01,0.591%,5.549114995,0.005892585,0.01289109,0.204639708,,,
2017/6/19,254.84,-0.844%,5.540635897,-0.008479097,0.012811751,0.203380242,,,
2017/6/20,250.96,-1.523%,5.525293564,-0.015342333,0.012273529,0.194836226,,,
2017/6/21,247.6,-1.339%,5.511814541,-0.013479023,0.008796221,0.139635676,,,
2017/6/22,248.9,0.525%,5.517051209,0.005236669,0.010175034,0.161523656,,,
2017/6/23,250.19,0.518%,5.522220629,0.00516942,0.009980613,0.158437325,,,
2017/6/26,251.61,0.568%,5.52788027,0.00565964,0.010847894,0.172204972,,,
2017/6/27,255.95,1.725%,5.544982113,0.017101843,0.010986428,0.174404145,,,
2017/6/28,258.54,1.012%,5.555050421,0.010068308,0.005151522,0.081777883,,,
2017/6/29,259.51,0.375%,5.558795238,0.003744817,0.005433902,0.086260524,,,
2017/6/30,263.64,1.591%,5.574584536,0.015789299,0.005933069,0.094184557,,,
2017/7/3,267.1,1.312%,5.58762312,0.013038584,0.005322887,0.084498212,,,
2017/7/5,259.36,-2.898%,5.558217058,-0.029406062,0.01846879,0.293182954,,,
2017/7/6,261.35,0.767%,5.565860505,0.007643447,0.018255804,0.289801898,,,
2017/7/7,255.37,-2.288%,5.542713474,-0.023147031,0.02136882,0.339219497,,,
2017/7/10,256.47,0.431%,5.547011699,0.004298225,0.019334884,0.306931769,,,
2017/7/11,259.78,1.291%,5.559835119,0.01282342,0.019283439,0.306115104,,,
2017/7/12,260.97,0.458%,5.564405458,0.004570339,0.01405659,0.223141454,,,
2017/7/13,263.34,0.908%,5.573445973,0.009040515,0.014228589,0.225871843,,,
2017/7/14,266.18,1.078%,5.584172772,0.010726799,0.003769061,0.059831991,,,
2017/7/17,264.85,-0.500%,5.579163628,-0.005009144,0.007079291,0.112380258,,,
2017/7/18,266.68,0.691%,5.586049438,0.00688581,0.006179622,0.098098458,,,
2017/7/19,269.8,1.170%,5.597680944,0.011631506,0.006766487,0.107414643,,,
2017/7/20,268.52,-0.474%,5.592925399,-0.004755545,0.008209562,0.130322757,,,
2017/7/21,263.83,-1.747%,5.575304956,-0.017620443,0.011458244,0.181893982,,,
2017/7/24,265.28,0.550%,5.580785872,0.005480916,0.011675997,0.185350705,,,
2017/7/25,272.44,2.699%,5.607418406,0.026632534,0.016706233,0.265203229,,,
2017/7/26,275.95,1.288%,5.62021969,0.012801284,0.016842664,0.267369009,,,
2017/7/27,277.9,0.707%,5.627261337,0.007041647,0.016027154,0.254423181,,,
2017/7/28,280.73,1.018%,5.637393353,0.010132017,0.008432881,0.133867836,,,
2017/7/31,282.44,0.609%,5.643466139,0.006072785,0.008314488,0.131988408,,,
2017/8/1,278.83,-1.278%,5.630602277,-0.012863862,0.010136255,0.160908066,,,
2017/8/2,280.75,0.689%,5.637464594,0.006862317,0.009249517,0.146831529,,,
2017/8/3,278.95,-0.641%,5.631032554,-0.006432039,0.009882225,0.156875465,,,
2017/8/4,280.27,0.473%,5.635753424,0.00472087,0.008839809,0.140327622,,,
2017/8/7,279.87,-0.143%,5.63432521,-0.001428215,0.008086355,0.128366905,,,
2017/8/8,280.06,0.068%,5.635003866,0.000678656,0.005229118,0.083009677,,,
2017/8/9,281.92,0.664%,5.641623343,0.006619477,0.005160343,0.081917902,,,
2017/8/10,279.41,-0.890%,5.632680237,-0.008943106,0.006083597,0.096574113,,,
2017/8/11,279.67,0.093%,5.633610337,0.0009301,0.005617907,0.089181504,,,
2017/8/14,274.89,-1.709%,5.616371018,-0.017239319,0.009458406,0.150147543,,,
2017/8/15,274.32,-0.207%,5.614295308,-0.002075709,0.009224905,0.146440832,,,
2017/8/16,273.01,-0.478%,5.609508425,-0.004786884,0.007053148,0.11196525,,,
2017/8/17,274.28,0.465%,5.614149482,0.004641058,0.00833882,0.132374663,,,
2017/8/18,279.8,2.013%,5.634075062,0.01992558,0.01362848,0.216345418,,,
2017/8/21,276.25,-1.269%,5.621306253,-0.012768809,0.012287821,0.195063108,,,
2017/8/22,277.37,0.405%,5.625352355,0.004046102,0.012211103,0.193845257,,,
2017/8/23,280.15,1.002%,5.635325174,0.009972819,0.011875793,0.188522362,,,
2017/8/24,278.47,-0.600%,5.629310334,-0.00601484,0.012904527,0.204853022,,,
2017/8/25,278.76,0.104%,5.630351197,0.001040863,0.008850972,0.140504825,,,
2017/8/28,276.7,-0.739%,5.622933887,-0.00741731,0.007203756,0.114356083,,,
2017/8/29,278.22,0.549%,5.628412168,0.005478281,0.007414081,0.117694884,,,
2017/8/30,276.59,-0.586%,5.622536265,-0.005875902,0.005570115,0.088422839,,,
2017/8/31,285.34,3.164%,5.653681452,0.031145186,0.015587415,0.247442542,,,
2017/9/1,285.9,0.196%,5.655642099,0.001960648,0.015536208,0.246629664,,,
2017/9/5,288.3,0.839%,5.664001605,0.008359505,0.013883213,0.220389173,,,
2017/9/6,290.3,0.694%,5.670914871,0.006913266,0.013827252,0.219500826,,,
2017/9/7,290.92,0.214%,5.673048315,0.002133444,0.012101648,0.192107701,,,
2017/9/8,285.37,-1.908%,5.653786584,-0.019261731,0.011147672,0.176963812,,,
2017/9/11,286.42,0.368%,5.657459265,0.003672681,0.011247985,0.17855622,,,
2017/9/12,287.61,0.415%,5.661605396,0.004146131,0.010640603,0.168914341,,,
2017/9/13,290.55,1.022%,5.671775679,0.010170283,0.0112864,0.179166049,,,
2017/9/14,292.05,0.516%,5.67692502,0.005149342,0.011496063,0.182494348,,,
2017/9/15,292.84,0.271%,5.679626385,0.002701364,0.00293205,0.04654485,,,
2017/9/18,292.39,-0.154%,5.678088528,-0.001537857,0.004233493,0.067204619,,,
2017/9/19,291.34,-0.359%,5.67449097,-0.003597558,0.005462316,0.086711571,,,
2017/9/20,295.24,1.339%,5.687788585,0.013297615,0.006608034,0.104899285,,,
2017/9/21,294.14,-0.373%,5.684055844,-0.00373274,0.007127324,0.113142757,,,
2017/9/22,294.65,0.173%,5.685788211,0.001732367,0.007097091,0.112662829,,,
2017/9/25,301.29,2.254%,5.708073256,0.022285045,0.011440169,0.181607052,,,
2017/9/26,299.22,-0.687%,5.701179089,-0.006894167,0.012201052,0.193685689,,,
2017/9/27,299.15,-0.023%,5.70094512,-0.000233969,0.011473045,0.182128947,,,
2017/9/28,297.62,-0.511%,5.695817505,-0.005127615,0.011681542,0.185438732,,,
2017/9/29,296.5,-0.376%,5.692047218,-0.003770287,0.012009163,0.19063955,,,
2017/10/2,291.82,-1.578%,5.676137174,-0.015910045,0.005857445,0.09298405,,,
2017/10/3,291.57,-0.086%,5.675280114,-0.00085706,0.006329987,0.100485425,,,
2017/10/4,291.54,-0.010%,5.675177218,-0.000102897,0.006355808,0.100895329,,,
2017/10/5,295.84,1.475%,5.689818768,0.01464155,0.010900318,0.173037185,,,
2017/10/6,289.16,-2.258%,5.666980168,-0.0228386,0.014698468,0.233330949,,,
2017/10/9,290.1,0.325%,5.670225691,0.003245523,0.013603915,0.215955461,,,
2017/10/10,295.54,1.875%,5.688804191,0.0185785,0.01624116,0.257820428,,,
2017/10/11,296.82,0.433%,5.693125894,0.004321703,0.016170319,0.256695851,,,
2017/10/12,295.34,-0.499%,5.688127235,-0.004998659,0.015168942,0.240799486,,,
2017/10/13,299.09,1.270%,5.700744531,0.012617296,0.009090483,0.144306945,,,
2017/10/16,301.4,0.772%,5.708438286,0.007693755,0.008876569,0.14091117,,,
2017/10/17,300.59,-0.269%,5.70574721,-0.002691076,0.007278091,0.11553612,,,
2017/10/18,300.62,0.010%,5.705847009,9.97987E-05,0.007386866,0.117262855,,,
2017/10/19,298.1,-0.838%,5.697429001,-0.008418008,0.008354642,0.13262583,,,
2017/10/20,299.99,0.634%,5.703749141,0.00632014,0.006622824,0.105134077,,,
2017/10/23,299.82,-0.057%,5.703182295,-0.000566846,0.005311664,0.084320055,,,
2017/10/24,302.79,0.991%,5.713039496,0.009857201,0.007029709,0.111593171,,,
2017/10/25,302.67,-0.040%,5.712643103,-0.000396393,0.007057133,0.112028515,,,
2017/10/26,304.71,0.674%,5.719360505,0.006717402,0.004650601,0.073825995,,,
2017/10/27,308.04,1.093%,5.730229645,0.01086914,0.005492293,0.087187449,,,
2017/10/30,309.33,0.419%,5.734408668,0.004179024,0.004556045,0.072324975,,,
2017/10/31,310.32,0.320%,5.737604023,0.003195355,0.004195538,0.066602097,,,
2017/11/1,310.28,-0.013%,5.737475116,-0.000128908,0.004111784,0.065272546,,,
2017/11/2,310.85,0.184%,5.739310481,0.001835365,0.004171259,0.066216685,,,
2017/11/3,315.48,1.489%,5.754095289,0.014784808,0.0058253,0.092473765,,,
2017/11/6,324,2.701%,5.780743516,0.026648227,0.011323984,0.179762666,,,
2017/11/7,321.86,-0.660%,5.774116668,-0.006626847,0.013317134,0.211402943,,,
2017/11/8,321.3,-0.174%,5.772375266,-0.001741402,0.013559412,0.215248992,,,
2017/11/9,322.9,0.498%,5.777342678,0.004967412,0.013332777,0.211651266,,,
2017/11/10,321.58,-0.409%,5.773246346,-0.004096331,0.013464566,0.213743353,,,
2017/11/13,321.33,-0.078%,5.772468632,-0.000777714,0.004339147,0.068881828,,,
2017/11/14,315.77,-1.730%,5.7550141,-0.017454532,0.008318225,0.132047735,,,
2017/11/15,314.67,-0.348%,5.751524471,-0.00348963,0.008245408,0.130891795,,,
2017/11/16,313.08,-0.505%,5.746458749,-0.005065722,0.006502328,0.103221263,,,
2017/11/17,318.85,1.843%,5.764720773,0.018262024,0.012865351,0.204231113,,,
2017/11/20,316.77,-0.652%,5.758175958,-0.006544814,0.013019022,0.206670568,,,
2017/11/21,318.53,0.556%,5.763716662,0.005540704,0.010364937,0.164538267,,,
2017/11/22,321.83,1.036%,5.774023456,0.010306794,0.010460475,0.166054897,,,
2017/11/24,324.26,0.755%,5.781545663,0.007522207,0.008994871,0.142789145,,,
2017/11/27,322.81,-0.447%,5.777063915,-0.004481748,0.007516033,0.11931333,,,
2017/11/28,322.04,-0.239%,5.774675761,-0.002388153,0.006419767,0.101910644,,,
2017/11/29,318.79,-1.009%,5.764532579,-0.010143183,0.008534547,0.13548173,,,
2017/11/30,317.59,-0.376%,5.760761243,-0.003771336,0.006409033,0.101740245,,,
2017/12/1,322.61,1.581%,5.776444163,0.015682921,0.009793434,0.155465948,,,
2017/12/4,317.24,-1.665%,5.759658585,-0.016785578,0.012144247,0.192783944,,,
2017/12/5,316.85,-0.123%,5.758428476,-0.001230109,0.012181288,0.193371946,,,
2017/12/6,310.05,-2.146%,5.736733575,-0.021694901,0.014659106,0.232706097,,,
2017/12/7,312.55,0.806%,5.744764456,0.008030882,0.015915458,0.252650056,,,
2017/12/8,316.34,1.213%,5.756817585,0.012053128,0.014888502,0.236347642,,,
2017/12/11,320.25,1.236%,5.769101941,0.012284356,0.01427432,0.226597809,,,
2017/12/12,315.67,-1.430%,5.754697364,-0.014404577,0.016093902,0.255482769,,,
2017/12/13,312.68,-0.947%,5.745180303,-0.009517061,0.012693258,0.201499224,,,
2017/12/14,315.37,0.860%,5.753746553,0.008566249,0.012762196,0.202593582,,,
2017/12/15,315.95,0.184%,5.755583973,0.001837421,0.011461065,0.18193877,,,
2017/12/18,317.49,0.487%,5.760446322,0.004862349,0.009791342,0.155432733,,,
2017/12/19,319.08,0.501%,5.765441855,0.004995533,0.006943345,0.110222184,,,
2017/12/20,321.9,0.884%,5.774240938,0.008799083,0.002910081,0.046196109,,,
2017/12/21,323.15,0.388%,5.778116612,0.003875673,0.002531731,0.04018999,,,
2017/12/22,324.9,0.542%,5.783517443,0.005400831,0.001881205,0.029863203,,,
2017/12/26,331.75,2.108%,5.804381673,0.020864231,0.006996823,0.111071123,,,
2017/12/27,331.66,-0.027%,5.804110348,-0.000271325,0.008030457,0.127479551,,,
2017/12/28,333.83,0.654%,5.810631881,0.006521534,0.008019504,0.127305686,,,
2017/12/29,336.27,0.731%,5.817914409,0.007282527,0.007799862,0.123818969,,,
2018/1/2,335.76,-0.152%,5.816396619,-0.00151779,0.008902963,0.141330151,,,
2018/1/3,339.94,1.245%,5.828769131,0.012372512,0.005746137,0.091217092,,,
2018/1/4,340.8,0.253%,5.831295795,0.002526664,0.005232654,0.083065808,,,
2018/1/5,337.63,-0.930%,5.821950621,-0.009345174,0.008314317,0.131985693,,,
2018/1/8,338.14,0.151%,5.823460011,0.00150939,0.007829856,0.124295107,,,
2018/1/9,342.23,1.210%,5.835483026,0.012023015,0.008955003,0.142156266,,,
2018/1/10,344.33,0.614%,5.8416005,0.006117474,0.007826911,0.124248356,,,
2018/1/11,345.36,0.299%,5.844587351,0.002986851,0.007829034,0.124282061,,,
2018/1/12,347.58,0.643%,5.850994854,0.006407503,0.004047175,0.064246917,,,
2018/1/16,345.2,-0.685%,5.844123959,-0.006870895,0.006959943,0.110485662,,,
2018/1/17,346.17,0.281%,5.846929984,0.002806025,0.005391597,0.085588949,,,
2018/1/18,346.45,0.081%,5.847738508,0.000808524,0.004954267,0.078646546,,,
2018/1/19,343.82,-0.759%,5.840118265,-0.007620243,0.006141383,0.097491434,,,
2018/1/22,345.46,0.477%,5.844876862,0.004758598,0.005678096,0.090136975,,,
2018/1/23,348.92,1.002%,5.85484267,0.009965807,0.006433875,0.102134606,,,
2018/1/24,353.54,1.324%,5.867996633,0.013153964,0.008138633,0.129196797,,,
2018/1/25,353.67,0.037%,5.868364275,0.000367642,0.008186989,0.129964418,,,
2018/1/26,355.61,0.549%,5.873834625,0.00547035,0.004941903,0.078450279,,,
2018/1/29,352.34,-0.920%,5.864596618,-0.009238006,0.008802996,0.139743231,,,
2018/1/30,348.13,-1.195%,5.852575973,-0.012020645,0.010391051,0.164952815,,,
2018/1/31,348.84,0.204%,5.854613364,0.002037391,0.007553561,0.119909066,,,
2018/2/1,351.81,0.851%,5.863091257,0.008477893,0.009086062,0.144236761,,,
2018/2/2,348.23,-1.018%,5.852863181,-0.010228076,0.008979359,0.142542905,,,
2018/2/5,343.96,-1.226%,5.840525372,-0.012337809,0.009506204,0.150906306,,,
2018/2/6,339.51,-1.294%,5.827503402,-0.01302197,0.009704453,0.154053418,,,
2018/2/7,332.17,-2.162%,5.805646886,-0.021856516,0.011140529,0.176850411,,,
2018/2/8,329.99,-0.656%,5.799062351,-0.006584535,0.005646459,0.089634757,,,
2018/2/9,321.11,-2.691%,5.771783744,-0.027278607,0.008249303,0.130953627,,,
2018/2/12,321.34,0.072%,5.772499753,0.000716009,0.011289079,0.17920857,,,
2018/2/13,322.47,0.352%,5.776010109,0.003510356,0.013672136,0.217038432,,,
2018/2/14,329.63,2.220%,5.797970813,0.021960705,0.017824154,0.28294968,,,
2018/2/15,331.27,0.498%,5.802933753,0.00496294,0.01775432,0.281841086,,,
2018/2/16,333.77,0.755%,5.810452133,0.00751838,0.008324899,0.132153671,,,
2018/2/20,334.37,0.180%,5.812248164,0.001796031,0.00810849,0.128718288,,,
2018/2/21,334.86,0.147%,5.813712534,0.00146437,0.008433636,0.133879827,,,
2018/2/22,338.72,1.153%,5.825173807,0.011461273,0.004179926,0.066354268,,,
2018/2/23,341.23,0.741%,5.832556737,0.007382929,0.004250304,0.067471488,,,
2018/2/26,343.13,0.557%,5.838109384,0.005552647,0.004155891,0.065972727,,,
2018/2/27,339.47,-1.067%,5.827385578,-0.010723806,0.008485524,0.134703517,,,
2018/2/28,332.26,-2.124%,5.805917795,-0.021467783,0.01396795,0.221734325,,,
2018/3/1,328.72,-1.065%,5.795206325,-0.01071147,0.012209943,0.19382684,,,
2018/3/2,330.01,0.392%,5.799122957,0.003916632,0.011327066,0.179811599,,,
2018/3/5,334.57,1.382%,5.812846125,0.013723168,0.013843954,0.219765953,,,
2018/3/6,335.75,0.353%,5.816366835,0.00352071,0.013850808,0.219874759,,,
2018/3/7,330.05,-1.698%,5.799244158,-0.017122677,0.012400352,0.196849489,,,
2018/3/8,325.89,-1.260%,5.786559901,-0.012684257,0.012798292,0.203166582,,,
2018/3/9,333.27,2.265%,5.808952972,0.022393071,0.01685913,0.267630384,,,
2018/3/12,330.59,-0.804%,5.800878937,-0.008074035,0.015846678,0.251558215,,,
2018/3/13,329.77,-0.248%,5.798395442,-0.002483495,0.015510397,0.246219922,,,
2018/3/14,330.81,0.315%,5.801544192,0.003148751,0.013624926,0.216288991,,,
2018/3/15,331.05,0.073%,5.802269421,0.000725229,0.011553032,0.183398701,,,
2018/3/16,335.03,1.202%,5.81422008,0.011950659,0.007400475,0.117478904,,,
2018/3/19,333.86,-0.349%,5.810721743,-0.003498337,0.006170267,0.097949949,,,
2018/3/20,338.7,1.450%,5.82511476,0.014393016,0.007580761,0.120340842,,,
2018/3/21,346,2.155%,5.846438775,0.021324015,0.010177799,0.161567555,,,
2018/3/22,342.74,-0.942%,5.836972142,-0.009466633,0.01290049,0.204788922,,,
2018/3/23,347.9,1.506%,5.851915082,0.01494294,0.013255535,0.210425099,,,
2018/3/26,346.89,-0.290%,5.849007727,-0.002907355,0.013134597,0.208505263,,,
2018/3/27,346.72,-0.049%,5.848517538,-0.000490189,0.012911015,0.204956006,,,
2018/3/28,343.77,-0.851%,5.839972829,-0.008544709,0.009826647,0.155993181,,,
2018/3/29,345.75,0.576%,5.845715971,0.005743141,0.008981777,0.142581289,,,
2018/4/2,338.94,-1.970%,5.825823101,-0.01989287,0.009672858,0.153551854,,,
2018/4/3,340.67,0.510%,5.830914267,0.005091166,0.010751832,0.170680047,,,
2018/4/4,339.84,-0.244%,5.828474919,-0.002439348,0.010644847,0.168981708,,,
2018/4/5,340.64,0.235%,5.830826201,0.002351283,0.010599254,0.168257935,,,
2018/4/6,336.03,-1.353%,5.817200442,-0.013625759,0.010678945,0.169522992,,,
2018/4/9,342.35,1.881%,5.835833606,0.018633164,0.01172831,0.186181145,,,
2018/4/10,351.37,2.635%,5.861839799,0.026006194,0.016041972,0.254658411,,,
2018/4/11,356.76,1.534%,5.877063287,0.015223487,0.015606853,0.247751109,,,
2018/4/12,356.02,-0.207%,5.874986909,-0.002076378,0.016242002,0.257833789,,,
2018/4/13,357.89,0.525%,5.880225677,0.005238768,0.011097201,0.176162602,,,
2018/4/16,355.04,-0.796%,5.872230459,-0.007995217,0.01359053,0.215742976,,,
